show_id,viewer_id,episodes_started,episodes_completed,total_hours_watched,viewing_month,binge_watched
SH2049,V10878,16,10,8.1,2024-07,True
SH2053,V10879,30,19,16.5,2023-11,False
SH2049,V10879,14,12,9.5,2023-11,True
SH2043,V10879,5,3,1.7,2024-10,False
SH2003,V10879,5,4,1.4,2023-11,False
SH2026,V10879,8,4,1.3,2024-10,False
SH2052,V10879,4,1,0.4,2024-04,False
SH2019,V10879,2,0,0.0,2024-09,False
SH2011,V10879,2,1,0.6,2024-01,False
SH2050,V10879,4,3,1.6,2024-05,False
SH2048,V10879,22,18,5.6,2024-10,False
SH2028,V10879,37,12,10.8,2024-04,False
SH2057,V10879,6,2,1.3,2024-01,False
SH2008,V10880,1,0,0.0,2024-01,False
SH2036,V10880,3,2,1.3,2024-05,False
SH2056,V10880,10,5,2.3,2024-02,False
SH2020,V10880,29,28,9.9,2023-11,True
SH2022,V10880,1,0,0.0,2024-06,False
SH2002,V10880,8,5,1.8,2024-09,False
SH2050,V10880,15,10,5.4,2024-04,True
SH2030,V10880,5,2,0.8,2024-10,False
SH2032,V10880,8,5,4.0,2023-12,False
SH2024,V10880,23,10,5.5,2024-04,False
SH2033,V10880,7,4,3.6,2024-08,False
SH2034,V10880,5,3,1.1,2024-04,True
SH2031,V10880,16,10,7.7,2024-04,False
SH2055,V10880,56,50,25.1,2024-10,True
SH2002,V10881,11,10,8.0,2024-04,False
SH2041,V10881,11,8,3.2,2024-01,True
SH2023,V10881,7,4,3.4,2024-06,True
SH2024,V10881,40,26,10.5,2023-11,False
SH2028,V10882,34,13,8.7,2024-05,False
SH2008,V10882,10,8,2.8,2024-04,True
SH2029,V10882,2,1,0.5,2023-12,False
SH2021,V10882,1,0,0.0,2024-06,False
SH2041,V10882,1,0,0.0,2024-03,False
SH2050,V10882,15,11,7.1,2024-01,False
SH2056,V10882,44,31,15.8,2024-10,False
SH2017,V10882,22,5,1.8,2024-05,False
SH2057,V10882,5,3,1.4,2024-06,True
SH2036,V10882,6,4,1.2,2023-11,False
SH2042,V10882,13,9,4.3,2024-03,False
SH2000,V10882,43,14,9.1,2024-07,True
SH2052,V10883,4,3,1.4,2024-05,False
SH2005,V10883,8,6,2.3,2024-04,False
SH2034,V10883,1,0,0.0,2024-10,False
SH2006,V10883,1,0,0.0,2024-08,False
SH2002,V10883,38,29,10.3,2024-08,True
SH2041,V10883,33,19,14.7,2024-09,False
SH2031,V10883,17,12,5.8,2023-11,True
SH2053,V10883,31,19,12.8,2024-05,True
SH2006,V10884,1,0,0.0,2024-09,False
SH2021,V10884,27,23,13.8,2024-01,False
SH2015,V10884,5,2,0.8,2024-10,False
SH2053,V10884,17,13,7.2,2024-10,False
SH2047,V10884,2,1,0.6,2024-03,False
SH2057,V10884,11,6,3.2,2024-02,False
SH2027,V10884,2,0,0.0,2024-10,False
SH2007,V10884,49,36,13.3,2024-09,False
SH2059,V10884,5,2,1.7,2024-02,False
SH2013,V10884,2,1,0.7,2024-07,False
SH2003,V10885,2,0,0.0,2024-05,False
SH2040,V10885,30,27,9.8,2024-01,True
SH2044,V10885,2,1,0.6,2024-02,False
SH2046,V10885,19,16,10.7,2024-08,True
SH2014,V10885,10,8,3.3,2024-09,False
SH2053,V10886,40,35,28.6,2024-03,False
SH2020,V10886,32,22,10.7,2024-03,True
SH2036,V10886,6,3,1.2,2024-03,False
SH2058,V10886,28,20,16.7,2024-07,True
SH2008,V10886,10,5,2.1,2024-08,True
SH2057,V10886,3,1,0.5,2023-12,False
SH2017,V10886,22,12,7.5,2024-08,False
SH2018,V10887,7,5,3.1,2024-03,False
SH2038,V10887,1,0,0.0,2024-09,False
SH2053,V10887,10,8,3.6,2024-05,False
SH2020,V10887,42,23,13.1,2024-10,True
SH2036,V10887,1,0,0.0,2023-12,False
SH2006,V10887,3,2,1.7,2024-10,False
SH2002,V10887,15,7,3.7,2024-09,False
SH2011,V10887,2,1,0.5,2023-11,False
SH2023,V10887,7,5,1.5,2024-01,False
SH2009,V10887,7,4,2.8,2023-12,False
SH2042,V10887,20,18,16.1,2024-01,True
SH2039,V10887,4,3,2.4,2024-01,False
SH2013,V10887,4,2,0.7,2024-03,False
SH2004,V10887,11,8,4.2,2024-08,False
SH2032,V10887,5,4,2.3,2024-10,True
SH2049,V10888,35,22,8.8,2024-04,True
SH2034,V10888,7,5,3.8,2024-08,False
SH2041,V10888,7,6,4.6,2023-11,True
SH2019,V10888,3,1,0.5,2024-04,False
SH2051,V10888,42,30,11.3,2024-02,False
SH2006,V10888,6,4,2.2,2024-04,False
SH2040,V10889,24,15,11.0,2024-01,False
SH2048,V10889,52,30,18.6,2024-08,False
SH2024,V10889,22,14,7.8,2024-10,True
SH2023,V10889,8,5,3.1,2024-02,True
SH2016,V10889,2,1,0.6,2024-03,False
SH2002,V10889,33,24,12.0,2024-10,False
SH2041,V10889,23,3,1.4,2024-10,False
SH2000,V10889,4,2,1.7,2024-01,False
SH2007,V10889,6,4,3.5,2024-09,True
SH2057,V10889,9,8,6.7,2023-12,False
SH2050,V10889,18,14,11.2,2024-01,True
SH2018,V10890,7,6,5.0,2024-06,False
SH2039,V10890,3,2,1.4,2024-04,False
SH2047,V10890,3,2,1.5,2024-02,False
SH2059,V10890,4,3,2.0,2024-09,True
SH2045,V10890,12,6,4.7,2024-06,True
SH2013,V10890,2,1,0.4,2024-07,False
SH2058,V10890,21,18,8.2,2024-08,False
SH2015,V10890,4,2,1.5,2023-11,False
SH2018,V10891,5,3,2.6,2024-07,True
SH2020,V10891,23,18,13.2,2024-07,False
SH2052,V10891,7,6,2.7,2024-03,False
SH2013,V10891,6,4,1.8,2024-04,True
SH2013,V10892,6,4,2.4,2024-06,False
SH2032,V10892,9,5,4.2,2024-09,False
SH2038,V10892,6,4,1.2,2024-09,True
SH2046,V10893,15,12,3.8,2024-03,True
SH2009,V10893,7,4,2.2,2024-04,False
SH2019,V10893,3,1,0.4,2023-12,False
SH2034,V10893,4,3,1.7,2024-03,True
SH2016,V10893,4,3,2.1,2024-04,False
SH2041,V10893,9,8,4.6,2023-12,False
SH2045,V10893,41,25,7.8,2024-10,False
SH2021,V10893,4,3,1.2,2024-03,True
SH2006,V10894,2,1,0.5,2024-10,False
SH2049,V10894,21,16,11.9,2024-07,True
SH2022,V10894,7,3,2.3,2024-07,False
SH2032,V10894,38,26,18.0,2023-12,False
SH2030,V10894,6,3,1.8,2024-01,True
SH2014,V10894,34,21,9.1,2024-09,False
SH2024,V10894,17,13,6.8,2024-06,False
SH2051,V10894,31,21,17.1,2023-11,False
SH2023,V10894,13,12,4.4,2024-03,False
SH2016,V10894,1,0,0.0,2024-05,False
SH2042,V10894,20,8,7.0,2024-04,True
SH2052,V10894,14,5,3.7,2024-08,False
SH2034,V10894,5,4,1.4,2024-07,False
SH2027,V10895,2,0,0.0,2024-01,False
SH2028,V10895,14,11,8.8,2024-01,False
SH2054,V10895,6,4,2.9,2024-04,True
SH2044,V10895,1,0,0.0,2023-12,False
SH2047,V10895,4,3,1.6,2024-04,False
SH2043,V10895,5,4,2.3,2024-05,False
SH2057,V10895,4,2,1.3,2023-12,False
SH2040,V10895,18,8,2.5,2024-01,False
SH2056,V10896,9,6,3.0,2024-05,False
SH2016,V10896,2,1,0.8,2023-12,False
SH2050,V10896,5,2,1.4,2024-10,False
SH2011,V10896,1,0,0.0,2024-06,False
SH2040,V10896,37,29,16.5,2023-11,True
SH2025,V10896,7,6,3.4,2024-02,False
SH2011,V10897,1,0,0.0,2023-11,False
SH2048,V10897,28,25,21.0,2023-11,False
SH2009,V10897,22,14,11.2,2024-04,False
SH2024,V10897,44,18,9.2,2023-11,False
SH2018,V10897,1,0,0.0,2024-06,False
SH2059,V10898,6,4,1.7,2024-03,False
SH2054,V10898,7,5,3.6,2024-08,False
SH2012,V10898,9,6,2.8,2024-03,False
SH2054,V10899,6,4,2.7,2023-12,False
SH2033,V10899,8,5,2.5,2024-10,True
SH2055,V10899,60,55,39.8,2024-07,True
SH2057,V10899,10,2,0.8,2024-06,False
SH2001,V10899,41,28,20.3,2024-07,False
SH2015,V10899,4,3,2.4,2024-02,True
SH2028,V10899,19,13,7.1,2023-12,False
SH2009,V10899,4,3,2.0,2024-07,False
SH2044,V10899,7,6,3.0,2024-01,False
SH2022,V10900,2,1,0.6,2024-06,False
SH2042,V10900,27,17,10.6,2023-11,False
SH2036,V10900,1,0,0.0,2024-02,False
SH2033,V10900,5,4,1.8,2024-02,True
SH2051,V10900,30,28,11.1,2024-01,False
SH2018,V10900,4,2,0.6,2024-07,False
SH2053,V10900,45,42,22.1,2024-09,False
SH2016,V10900,4,3,2.0,2024-04,True
SH2015,V10900,2,1,0.8,2024-01,False
SH2007,V10900,11,7,3.7,2023-12,True
SH2034,V10900,2,0,0.0,2024-09,False
SH2021,V10900,9,7,6.3,2024-01,True
SH2043,V10900,10,7,5.7,2024-05,True
SH2038,V10900,4,3,2.3,2024-08,True
SH2017,V10901,15,11,9.7,2023-11,True
SH2049,V10901,17,9,3.3,2024-01,False
SH2041,V10901,15,12,4.3,2024-10,False
SH2038,V10901,6,5,1.6,2024-09,False
SH2030,V10901,3,2,0.8,2024-07,False
SH2039,V10901,3,1,0.8,2024-09,False
SH2058,V10901,30,24,11.3,2024-03,True
SH2024,V10901,24,21,14.3,2024-09,False
SH2045,V10901,48,33,12.8,2024-01,False
SH2055,V10901,64,53,45.1,2024-08,False
SH2005,V10901,8,5,4.3,2024-04,False
SH2000,V10901,49,28,10.5,2024-01,True
SH2044,V10901,4,2,0.7,2024-01,False
SH2041,V10902,2,1,0.8,2024-08,False
SH2013,V10902,1,0,0.0,2024-02,False
SH2055,V10902,54,11,6.8,2024-05,False
SH2036,V10902,5,2,1.5,2024-10,False
SH2059,V10902,1,0,0.0,2023-11,False
SH2014,V10902,14,5,3.3,2024-01,True
SH2004,V10902,33,27,12.6,2024-08,False
SH2040,V10902,33,30,20.0,2024-10,False
SH2020,V10902,13,9,4.4,2024-02,False
SH2008,V10902,3,2,1.2,2023-11,False
SH2002,V10902,31,22,12.9,2024-05,True
SH2001,V10902,10,7,5.8,2024-02,False
SH2025,V10902,23,14,6.5,2024-10,False
SH2004,V10903,2,1,0.9,2023-11,False
SH2043,V10903,7,3,1.0,2023-12,True
SH2025,V10903,69,41,15.1,2024-02,True
SH2045,V10903,23,18,13.4,2024-02,True
SH2048,V10904,49,45,26.1,2024-04,True
SH2047,V10904,3,1,0.3,2024-06,False
SH2053,V10904,46,40,35.0,2024-02,False
SH2059,V10904,3,2,1.2,2024-07,False
SH2005,V10904,9,5,3.4,2024-10,False
SH2049,V10904,43,31,17.5,2024-03,True
SH2044,V10904,5,4,2.6,2024-04,True
SH2027,V10904,1,0,0.0,2024-04,False
SH2042,V10904,8,4,3.0,2024-04,False
SH2014,V10904,3,2,1.6,2023-12,False
SH2021,V10904,30,27,10.8,2024-02,False
SH2015,V10904,4,2,1.5,2024-07,False
SH2008,V10905,6,2,1.2,2024-03,False
SH2023,V10905,7,5,3.5,2024-01,True
SH2029,V10905,5,3,1.7,2024-05,True
SH2013,V10905,1,0,0.0,2024-07,False
SH2051,V10905,9,7,3.8,2023-11,False
SH2050,V10905,27,21,14.8,2024-03,False
SH2048,V10905,45,26,11.0,2024-02,False
SH2055,V10905,3,1,0.7,2024-07,False
SH2005,V10905,2,1,0.5,2024-09,False
SH2027,V10905,4,3,2.0,2024-09,False
SH2036,V10905,6,5,2.1,2024-10,False
SH2039,V10905,2,1,0.6,2024-02,False
SH2023,V10906,21,13,7.0,2024-06,True
SH2017,V10906,19,10,8.0,2024-04,False
SH2034,V10906,3,2,0.9,2024-02,False
SH2056,V10906,30,23,8.5,2024-02,True
SH2038,V10907,1,0,0.0,2024-07,False
SH2011,V10907,2,1,0.4,2024-08,False
SH2033,V10907,2,1,0.6,2024-10,False
SH2005,V10907,2,1,0.6,2024-09,False
SH2029,V10907,4,3,2.2,2024-05,False
SH2034,V10907,12,8,3.0,2024-01,False
SH2045,V10907,28,16,5.0,2024-05,False
SH2052,V10907,15,11,4.4,2024-03,False
SH2009,V10907,18,13,8.0,2024-01,False
SH2020,V10907,46,40,33.2,2024-07,True
SH2048,V10908,44,40,29.4,2024-04,False
SH2047,V10908,2,1,0.8,2024-06,False
SH2001,V10908,8,6,1.9,2024-03,True
SH2022,V10908,6,4,3.4,2024-01,False
SH2006,V10908,2,1,0.8,2023-12,False
SH2037,V10908,14,8,5.7,2024-02,False
SH2044,V10908,3,2,1.2,2024-03,False
SH2027,V10908,4,3,1.3,2024-10,True
SH2054,V10908,3,1,0.8,2024-07,False
SH2028,V10908,45,41,36.1,2024-10,False
SH2030,V10908,8,6,3.0,2024-06,True
SH2010,V10909,11,7,5.7,2023-11,False
SH2005,V10909,3,1,0.3,2023-12,False
SH2032,V10909,19,18,9.9,2024-08,False
SH2047,V10909,4,2,0.9,2024-08,False
SH2059,V10909,3,2,1.6,2024-05,False
SH2052,V10909,13,11,8.6,2024-04,False
SH2029,V10909,12,10,6.3,2024-10,False
SH2034,V10909,1,0,0.0,2023-11,False
SH2001,V10909,20,10,5.1,2024-01,False
SH2012,V10909,5,2,1.7,2023-11,False
SH2046,V10909,26,18,8.4,2024-05,True
SH2031,V10909,12,10,8.0,2024-01,False
SH2033,V10909,3,2,0.8,2024-05,False
SH2058,V10910,5,2,1.6,2024-01,False
SH2005,V10910,3,0,0.0,2024-02,False
SH2029,V10910,10,9,6.2,2024-04,True
SH2040,V10910,32,28,24.6,2023-12,True
SH2001,V10910,30,16,12.9,2023-11,False
SH2002,V10910,38,18,15.3,2024-10,False
SH2009,V10910,4,1,0.9,2024-05,False
SH2010,V10910,1,0,0.0,2024-08,False
SH2053,V10910,8,7,4.4,2024-05,False
SH2032,V10910,6,5,3.6,2024-09,True
SH2030,V10910,7,6,4.7,2024-02,True
SH2048,V10910,35,9,3.5,2024-10,False
SH2023,V10911,6,4,1.5,2023-11,True
SH2053,V10911,34,16,12.7,2024-10,True
SH2055,V10911,71,64,19.9,2024-09,True
SH2033,V10911,2,1,0.9,2024-08,False
SH2003,V10911,4,3,2.6,2024-02,False
SH2045,V10911,43,31,22.6,2024-08,True
SH2007,V10911,16,12,4.8,2024-07,False
SH2016,V10911,3,2,1.8,2024-04,False
SH2048,V10911,51,17,6.0,2024-03,True
SH2051,V10911,3,1,0.4,2024-02,False
SH2059,V10911,5,4,2.3,2023-11,False
SH2049,V10911,31,24,15.0,2024-06,False
SH2047,V10911,1,0,0.0,2024-05,False
SH2009,V10912,8,5,2.8,2024-09,False
SH2051,V10912,24,11,5.5,2024-03,False
SH2047,V10912,3,1,0.5,2023-11,False
SH2036,V10912,1,0,0.0,2024-07,False
SH2023,V10912,8,3,1.0,2024-02,True
SH2005,V10912,5,3,1.9,2024-03,False
SH2021,V10912,9,6,2.4,2023-11,False
SH2004,V10912,51,49,33.6,2024-06,False
SH2032,V10912,22,13,7.7,2024-08,True
SH2007,V10912,10,7,3.7,2024-10,True
SH2040,V10912,14,6,4.3,2024-02,False
SH2054,V10913,2,1,0.6,2024-06,False
SH2031,V10913,16,14,8.2,2023-11,False
SH2050,V10913,4,3,2.3,2024-08,False
SH2003,V10913,1,0,0.0,2024-04,False
SH2008,V10913,3,2,1.4,2024-04,False
SH2055,V10914,5,3,1.5,2024-09,False
SH2031,V10914,3,2,1.4,2024-05,False
SH2010,V10914,12,10,6.4,2024-05,False
SH2021,V10914,36,24,7.5,2024-08,False
SH2043,V10914,3,2,1.7,2023-12,False
SH2021,V10915,22,14,8.4,2024-01,False
SH2045,V10915,20,17,12.5,2024-02,False
SH2000,V10915,69,57,22.4,2024-10,False
SH2019,V10915,2,1,0.3,2024-02,False
SH2043,V10915,7,6,4.4,2024-06,False
SH2054,V10915,8,6,2.1,2024-01,False
SH2017,V10915,11,5,3.0,2024-03,False
SH2050,V10915,33,15,7.3,2023-11,True
SH2052,V10915,2,1,0.4,2024-03,False
SH2028,V10915,21,15,5.0,2024-08,False
SH2016,V10916,4,3,2.6,2024-03,True
SH2013,V10916,3,1,0.4,2024-06,False
SH2018,V10916,8,4,2.9,2024-06,True
SH2040,V10916,3,2,1.8,2024-01,False
SH2031,V10916,18,11,5.2,2024-02,False
SH2043,V10916,2,1,0.8,2024-05,False
SH2022,V10917,7,5,3.3,2024-08,False
SH2000,V10917,19,18,6.8,2024-06,False
SH2044,V10917,2,1,0.5,2024-06,False
SH2034,V10917,3,2,1.2,2023-11,False
SH2045,V10917,12,10,7.1,2024-08,False
SH2056,V10917,28,21,17.6,2024-03,True
SH2032,V10917,3,1,0.5,2024-01,False
SH2037,V10917,16,11,6.4,2024-10,False
SH2031,V10917,16,8,2.5,2024-10,True
SH2055,V10917,6,5,3.1,2024-03,True
SH2057,V10917,2,1,0.4,2024-03,False
SH2026,V10918,21,13,4.5,2024-08,False
SH2016,V10918,2,1,0.4,2024-06,False
SH2025,V10918,23,17,5.7,2024-03,True
SH2011,V10918,6,4,2.8,2024-01,False
SH2021,V10918,27,15,12.3,2024-09,True
SH2057,V10918,3,2,1.1,2023-11,False
SH2000,V10918,62,55,49.4,2023-12,False
SH2006,V10918,3,1,0.8,2024-03,False
SH2054,V10918,3,2,1.0,2024-08,False
SH2005,V10918,1,0,0.0,2024-02,False
SH2051,V10918,27,20,17.3,2024-08,True
SH2039,V10918,7,5,4.3,2024-02,False
SH2029,V10918,10,8,6.4,2024-10,True
SH2045,V10918,24,11,8.4,2024-07,True
SH2002,V10919,3,2,1.5,2024-09,False
SH2044,V10919,1,0,0.0,2024-04,False
SH2047,V10919,3,2,1.3,2024-06,False
SH2018,V10919,7,5,3.7,2024-06,True
SH2030,V10919,7,5,2.3,2024-10,False
SH2020,V10919,17,10,6.0,2024-06,True
SH2036,V10919,4,3,1.9,2024-04,True
SH2022,V10919,1,0,0.0,2023-11,False
SH2015,V10920,2,1,0.9,2024-08,False
SH2004,V10920,28,13,9.0,2024-02,False
SH2029,V10920,1,0,0.0,2024-07,False
SH2016,V10920,3,1,0.8,2023-12,False
SH2040,V10920,7,3,2.2,2023-12,True
SH2038,V10920,5,4,3.6,2024-05,False
SH2021,V10920,34,19,16.9,2024-04,False
SH2018,V10920,2,1,0.3,2024-07,False
SH2006,V10920,6,5,3.6,2024-01,False
SH2020,V10920,45,42,23.5,2024-08,False
SH2057,V10921,3,2,1.7,2024-09,False
SH2028,V10921,34,29,17.5,2024-05,False
SH2020,V10921,22,8,4.5,2024-04,False
SH2007,V10922,20,14,6.7,2024-01,False
SH2043,V10922,12,9,5.7,2024-07,True
SH2011,V10922,9,8,6.9,2023-11,False
SH2036,V10922,3,2,1.2,2024-10,False
SH2037,V10922,26,18,14.0,2024-06,False
SH2012,V10922,12,9,6.9,2024-02,False
SH2045,V10922,18,13,11.4,2023-11,False
SH2057,V10922,5,2,1.0,2023-11,False
SH2033,V10922,6,3,1.9,2024-10,False
SH2054,V10922,5,4,2.7,2024-04,True
SH2017,V10923,17,16,10.9,2023-12,False
SH2023,V10923,3,2,0.8,2024-10,False
SH2040,V10923,39,19,12.5,2024-03,False
SH2050,V10923,15,9,4.3,2024-02,True
SH2002,V10923,33,25,17.6,2023-12,False
SH2054,V10923,5,2,0.6,2023-11,False
SH2011,V10923,8,5,3.6,2024-07,False
SH2009,V10923,20,9,5.6,2024-07,False
SH2051,V10923,18,9,3.0,2024-03,True
SH2057,V10923,9,5,2.1,2024-07,False
SH2004,V10923,23,9,7.4,2024-08,False
SH2016,V10923,4,2,1.1,2024-08,False
SH2046,V10924,28,23,13.1,2024-10,False
SH2003,V10924,2,1,0.6,2024-06,False
SH2027,V10924,1,0,0.0,2023-12,False
SH2028,V10924,42,20,12.6,2024-03,False
SH2006,V10924,5,2,0.8,2024-07,False
SH2057,V10924,6,3,1.0,2024-08,False
SH2019,V10924,4,3,0.9,2024-06,False
SH2038,V10924,4,3,1.6,2023-11,True
SH2058,V10924,31,24,10.7,2024-08,False
SH2010,V10924,17,15,5.0,2024-05,False
SH2034,V10924,12,9,7.4,2024-03,True
SH2044,V10924,1,0,0.0,2024-10,False
SH2051,V10924,55,40,24.7,2024-03,False
SH2031,V10924,2,1,0.4,2024-08,False
SH2033,V10925,4,3,2.4,2024-09,False
SH2013,V10925,6,5,2.6,2024-09,True
SH2027,V10925,3,1,0.4,2023-11,False
SH2051,V10925,31,18,9.5,2024-05,False
SH2008,V10925,3,2,1.2,2023-11,False
SH2030,V10925,10,6,3.1,2024-04,True
SH2019,V10925,3,2,1.5,2023-12,False
SH2032,V10925,1,0,0.0,2024-10,False
SH2016,V10925,2,0,0.0,2024-08,False
SH2024,V10925,13,12,4.1,2024-04,False
SH2033,V10926,8,5,1.9,2024-07,True
SH2001,V10926,3,2,0.6,2024-06,False
SH2016,V10926,2,1,0.7,2024-02,False
SH2049,V10926,38,30,13.0,2024-07,False
SH2014,V10926,23,14,4.8,2024-05,True
SH2018,V10926,6,4,2.3,2023-12,False
SH2037,V10927,5,3,2.1,2024-10,True
SH2017,V10927,7,6,5.2,2024-03,True
SH2029,V10927,7,4,3.0,2024-02,False
SH2033,V10927,6,4,2.4,2024-10,True
SH2025,V10927,49,40,30.6,2024-01,False
SH2058,V10927,29,20,16.5,2023-12,True
SH2045,V10927,24,13,5.1,2024-02,True
SH2051,V10927,60,54,43.3,2024-10,False
SH2010,V10927,2,1,0.6,2024-03,False
SH2047,V10927,4,2,0.7,2024-05,False
SH2023,V10927,12,5,2.4,2024-02,False
SH2004,V10927,41,32,20.8,2024-10,False
SH2026,V10927,16,9,4.7,2023-12,True
SH2055,V10927,59,53,18.1,2023-12,False
SH2014,V10928,6,3,2.3,2024-09,False
SH2018,V10928,8,7,3.5,2024-02,False
SH2021,V10928,5,2,1.4,2024-08,False
SH2012,V10928,17,12,6.1,2024-07,False
SH2059,V10928,4,2,1.3,2024-03,False
SH2025,V10928,12,3,1.5,2024-09,True
SH2029,V10928,12,6,4.7,2024-03,True
SH2004,V10928,26,19,7.2,2024-06,True
SH2005,V10928,8,6,4.3,2024-10,True
SH2012,V10929,7,5,1.9,2024-03,False
SH2002,V10929,35,30,12.1,2023-11,False
SH2056,V10929,37,31,13.9,2024-05,True
SH2026,V10929,3,2,1.5,2024-06,False
SH2000,V10929,35,26,19.1,2024-01,False
SH2011,V10930,7,5,2.8,2023-11,False
SH2048,V10930,46,42,35.3,2024-10,False
SH2049,V10930,18,15,8.5,2024-08,False
SH2051,V10930,43,33,24.7,2024-07,False
SH2016,V10930,4,3,1.0,2023-11,False
SH2058,V10930,6,4,2.5,2024-10,False
SH2014,V10930,30,23,14.3,2024-08,False
SH2023,V10930,22,15,10.5,2024-07,False
SH2052,V10930,6,5,2.6,2023-12,False
SH2057,V10930,10,6,2.5,2024-07,True
SH2008,V10930,10,9,7.7,2024-03,False
SH2029,V10930,12,6,4.3,2024-10,True
SH2039,V10930,4,2,1.6,2023-11,False
SH2003,V10930,2,1,0.3,2024-08,False
SH2044,V10930,2,0,0.0,2024-07,False
SH2011,V10931,1,0,0.0,2024-02,False
SH2008,V10931,1,0,0.0,2024-01,False
SH2044,V10931,6,4,1.2,2023-11,False
SH2012,V10931,4,3,2.1,2024-07,True
SH2041,V10931,13,9,7.8,2024-08,False
SH2018,V10931,6,3,1.4,2024-10,False
SH2050,V10931,11,8,6.8,2024-01,False
SH2006,V10931,6,5,3.1,2024-10,False
SH2039,V10931,1,0,0.0,2024-05,False
SH2002,V10931,4,2,0.8,2024-05,False
SH2007,V10931,25,18,13.1,2024-01,False
SH2022,V10931,3,2,1.0,2024-01,False
SH2037,V10931,51,38,13.2,2024-06,True
SH2020,V10931,26,18,11.6,2024-03,True
SH2021,V10931,9,8,4.3,2024-01,False
SH2005,V10932,1,0,0.0,2024-04,False
SH2046,V10932,18,17,6.5,2024-02,False
SH2043,V10932,11,8,4.4,2024-09,True
SH2051,V10932,25,13,10.2,2024-05,True
SH2040,V10932,28,19,13.0,2024-01,True
SH2020,V10932,2,1,0.4,2024-06,False
SH2037,V10932,37,28,8.9,2024-03,True
SH2032,V10932,15,11,6.5,2023-12,False
SH2016,V10932,4,3,1.2,2024-08,True
SH2053,V10932,20,14,11.9,2024-03,True
SH2023,V10932,10,8,3.2,2024-01,False
SH2006,V10932,4,3,1.9,2024-08,False
SH2056,V10932,15,14,4.9,2024-01,False
SH2047,V10933,4,3,1.0,2024-08,False
SH2055,V10933,53,37,14.9,2023-12,False
SH2005,V10933,5,3,2.2,2024-09,False
SH2042,V10933,15,14,9.0,2024-08,True
SH2038,V10933,8,6,5.2,2024-07,False
SH2017,V10934,6,5,2.6,2024-09,True
SH2011,V10934,1,0,0.0,2024-03,False
SH2023,V10934,6,4,1.5,2023-12,True
SH2037,V10934,1,0,0.0,2023-11,False
SH2039,V10934,6,4,1.3,2024-06,True
SH2038,V10934,5,3,2.5,2024-04,False
SH2029,V10934,14,10,8.6,2024-02,False
SH2047,V10934,4,1,0.6,2024-10,False
SH2046,V10935,27,22,18.9,2023-11,False
SH2031,V10935,15,7,4.3,2023-12,True
SH2007,V10935,22,16,12.5,2023-11,True
SH2002,V10935,34,29,12.6,2023-12,True
SH2038,V10935,7,4,3.5,2024-10,True
SH2026,V10935,13,8,2.5,2024-01,True
SH2018,V10935,7,6,4.0,2024-01,False
SH2058,V10935,11,9,3.3,2024-05,True
SH2017,V10935,19,16,12.0,2024-05,False
SH2003,V10935,5,3,1.6,2024-04,False
SH2044,V10935,6,3,2.2,2024-01,False
SH2034,V10935,2,1,0.7,2024-09,False
SH2042,V10936,19,16,8.7,2024-10,True
SH2045,V10936,10,6,2.2,2024-06,False
SH2017,V10936,9,6,3.1,2024-09,True
SH2011,V10936,8,6,4.6,2024-09,True
SH2048,V10936,25,8,5.6,2024-04,False
SH2050,V10936,19,16,9.6,2024-10,False
SH2008,V10936,7,5,3.9,2024-02,False
SH2014,V10936,9,5,2.9,2024-05,True
SH2027,V10936,4,2,1.3,2023-11,False
SH2003,V10936,4,2,0.9,2024-04,False
SH2032,V10936,36,30,9.0,2024-08,False
SH2009,V10936,15,13,10.3,2024-04,False
SH2012,V10936,14,11,6.8,2024-07,False
SH2034,V10937,5,4,1.9,2024-06,True
SH2001,V10937,4,3,2.6,2024-05,False
SH2014,V10937,41,32,10.0,2023-11,False
SH2050,V10937,1,0,0.0,2024-01,False
SH2056,V10937,14,9,3.5,2024-08,True
SH2044,V10938,4,3,1.0,2024-05,True
SH2005,V10938,6,4,1.9,2023-12,True
SH2050,V10938,19,17,5.3,2024-06,False
SH2001,V10938,28,15,5.6,2024-02,True
SH2006,V10938,4,3,2.0,2024-09,False
SH2037,V10938,49,41,12.5,2023-11,False
SH2010,V10939,36,30,20.6,2023-12,True
SH2041,V10939,11,7,2.7,2024-07,True
SH2013,V10939,9,6,3.4,2024-03,False
SH2009,V10939,5,3,2.7,2024-03,True
SH2057,V10939,11,8,3.5,2024-09,False
SH2033,V10939,8,6,2.8,2024-01,False
SH2024,V10939,5,2,1.3,2024-04,False
SH2030,V10939,9,7,2.4,2023-11,False
SH2042,V10939,16,7,3.7,2024-03,False
SH2039,V10939,1,0,0.0,2024-04,False
SH2050,V10939,13,10,3.5,2024-01,True
SH2058,V10940,24,8,7.1,2024-01,True
SH2048,V10940,41,34,29.6,2024-07,False
SH2040,V10940,25,21,11.0,2024-03,False
SH2016,V10940,2,1,0.4,2024-07,False
SH2038,V10940,1,0,0.0,2024-04,False
SH2049,V10940,19,18,15.3,2024-10,False
SH2006,V10940,5,3,2.3,2024-04,True
SH2054,V10940,8,5,3.1,2024-09,False
SH2051,V10940,33,22,17.6,2024-07,False
SH2042,V10940,19,13,10.4,2024-06,True
SH2036,V10940,6,4,1.8,2024-04,False
SH2020,V10941,29,14,6.1,2024-01,True
